Title,Artists,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Valence,cluster_id,cluster_label,style_description
GOSSIP (feat. Tom Morello),"Måneskin, Tom Morello",0.09175861798995935,1.0995707764881357,0.8851757781346464,-0.4994891333137386,-0.9635265728910022,-0.1513962023033052,1.7935303118512316,7,C7,Danceability / Loudness / Valence
Happy Fools (feat. Coi Leray),"TOMORROW X TOGETHER, Coi Leray",0.04813486167911894,0.621595023413015,0.06284664212980824,1.326493220366134,-0.306058788854004,-0.1513962023033052,0.16169064874054165,3,C3,Danceability / Speechiness / Valence
Running Up That Hill (A Deal With God),Kate Bush,-0.4535383358955449,-0.5888630525564474,-2.6038787374644765,-0.5771905100660737,2.0625110485100535,-0.10412589380325464,-1.37728009045328,4,C4,Acousticness
the BLACK seminole.,Lil Yachty,-2.831033054836345,-0.5267882794298082,-0.06469688189100904,-0.7908692961349949,-0.7064398111842273,5.268932505702493,-1.7929790832240249,6,C6,Acousticness / Instrumentalness
Where Are You Now,"Lost Frequencies, Calum Scott",-0.14817204171966206,-0.03639757172935953,-0.8829006208924784,-0.11098224955206369,1.1985309476922035,-0.1513962023033052,-1.08982865928202,4,C4,Acousticness
Blind,SZA,-1.675003512599075,-2.252466972350376,-2.140802923836334,-0.7520186077588273,2.8674876302476604,-0.1513962023033052,0.4004964530982033,4,C4,Acousticness
Super Freaky Girl,Nicki Minaj,1.887603252786221,1.465811937935307,1.0257830593327981,0.9379863366044588,-0.7570142561101503,-0.1513962023033052,1.8333312792441754,7,C7,Danceability / Loudness / Valence
Unholy (feat. Kim Petras),"Sam Smith, Kim Petras",0.16446487850802669,-1.0544238510062411,-0.6278135728508438,-0.2760976751507756,-0.9171666650422394,-0.1513962023033052,-1.19596457232987,1,C1,Danceability
Bad Memories (feat. Elley Duhé & FAST BOY),"MEDUZA, James Carter, Elley Duhé, FAST BOY",-0.613492109035293,0.7767819562296129,-0.1788328656508779,-0.6548918868184086,-0.4746402719404138,-0.1513962023033052,0.6791032248488091,7,C7,Danceability / Loudness / Valence
Limbo,Freddie Dredd,0.8042799710670192,-0.11709477679399044,-0.10766976734276688,3.346729015926844,-0.8497340718076756,0.7152261201976219,-0.2274743657682409,3,C3,Danceability / Speechiness / Valence
Niagara Falls (Foot or 2) [with Travis Scott & 21 Savage],"Metro Boomin, Travis Scott, 21 Savage",-0.14817204171966206,0.10016692914924664,-0.006253757676618371,1.8898282018205628,-0.17540813946203643,-0.1513962023033052,-1.1119403078336556,3,C3,Danceability / Speechiness / Valence
KNIGHT CRAWLER (feat. Juice WRLD),"Trippie Redd, Juice WRLD",-0.09000703330520819,0.7891969108549407,0.6909383358927009,1.2196538273316733,-0.7443706448786696,-0.1513962023033052,-0.37341124620903443,3,C3,Danceability / Speechiness / Valence
Sie weiß (feat. Mero),"AYLIVA, MERO",0.7315737105489519,0.23052395271518888,0.01127917958769883,-0.7131679193826598,1.206960021846524,-0.1513962023033052,-1.3463237824809906,1,C1,Danceability
Agudo Mágico 3,"MC K.K, Dj TG Beats, Dj Aurélio, MC Lipivox",-0.3081258148594102,0.9630062756095303,1.080788352711048,-0.625753870536283,-0.040542952992908575,0.40009073019728486,-0.08153748532744759,5,C5,Danceability / Loudness / Valence
Eres Ese Algo,La Maquiria Norteña,0.22262988692248056,0.7333296150409654,0.04187587402935042,-0.625753870536283,1.000447705065672,-0.13563943280328836,1.2584284169016557,7,C7,Danceability / Loudness / Valence
Kesariya,"Pritam, Arijit Singh, Amitabh Bhattacharya",-0.831610890589495,-0.42126116511452233,-0.3355979517788905,-0.8394326566052043,1.4387595610903372,-0.1513962023033052,-0.3203432896851095,4,C4,Acousticness
SIN SEÑAL,"Quevedo, Ovy On The Drums",0.9496924921031531,1.2982100504933811,0.7682895297058651,-0.703455247288618,0.4314851996490389,-0.025342046303170353,1.0638459096472643,7,C7,Danceability / Loudness / Valence
F64,Ed Sheeran,0.4334780424248758,-0.14813216335731003,-0.3761643556453499,2.035518283231191,1.5399084509421832,-0.1513962023033052,0.8781080618135272,3,C3,Danceability / Speechiness / Valence
MOONLIGHT SUNRISE,TWICE,0.41893679032126235,0.8636866386069076,0.7851349008029541,-0.548052493783948,0.6801428872014933,-0.1513962023033052,0.43145276107049285,7,C7,Danceability / Loudness / Valence
YANKEE,Quevedo,-1.0715415502991164,0.6526324099763345,0.3059012822449506,0.7728709110057471,0.6674992759700126,-0.1513962023033052,-0.14345010127202668,0,C0,Loudness
cómo dormiste?,Rels B,-0.46807958799915833,-1.3213453754507891,-0.9303426864312191,1.1613777947674222,0.031104177318815533,-0.1513962023033052,0.2501372429470827,3,C3,Danceability / Speechiness / Valence
drivers license,Olivia Rodrigo,-0.947940907418402,-1.3089304208254613,1.9045579398362291,-0.548052493783948,2.2648088282137455,-0.1513962023033052,-1.6426198730729042,5,C5,Danceability / Loudness / Valence
Good Days,SZA,-1.675003512599075,0.05671458796059922,1.9045579398362291,-0.5577651658779899,0.7897208512076596,-0.1513962023033052,-0.5547267643324444,5,C5,Danceability / Loudness / Valence
KICK BACK,Kenshi Yonezu,-0.831610890589495,1.856883008633133,1.9058093102605844,-0.09155690536397991,-0.9635265728910022,-0.1513962023033052,-0.9571587679722081,5,C5,Danceability / Loudness / Valence
Memories,Maroon 5,0.6079730676682374,-1.954508061342508,-0.5817466396465595,-0.5674778379720318,2.572470034846443,-0.1513962023033052,0.382807134256895,4,C4,Acousticness
Prisoner (feat. Dua Lipa),"Miley Cyrus, Dua Lipa",0.6515968239790778,0.17465665690121362,0.5627072457046555,-0.6743172310064924,-0.9298102762737203,-0.1513962023033052,0.382807134256895,7,C7,Danceability / Loudness / Valence
Shallow,"Lady Gaga, Bradley Cooper",-0.8679640208485288,-1.5944743772080012,-0.27956130914979826,-0.8102946403230786,0.5916376085811281,-0.1513962023033052,-0.8200665469520687,0,C0,Loudness
Wrecking Ball,Miley Cyrus,-1.1733303150244108,-1.3647977166394367,-0.245183000788392,-0.781156624040953,0.7433609433588968,-0.1513962023033052,-0.705085974483565,0,C0,Loudness
Gilded Lily,Cults,-2.118511701759285,-0.4398835970525141,-0.3386919995314171,-0.8297199845111625,1.000447705065672,-0.1513962023033052,-1.6028189056799607,0,C0,Loudness
Shut up My Moms Calling - (Sped Up),Hotel Ugly,-0.2790433106521833,-1.0420088963809133,-1.839305159506801,-0.11098224955206369,0.3429799210286737,-0.1513962023033052,-0.6520180179596401,1,C1,Danceability
Stay With Me,Sam Smith,-1.9876404328267645,-1.3772126712647645,-0.3077515220061514,-0.7131679193826598,1.506192154324901,-0.1513962023033052,-1.434770376687532,4,C4,Acousticness
Nothing Breaks Like a Heart (feat. Miley Cyrus),"Mark Ronson, Miley Cyrus",-0.6571158653461334,0.9443838436715386,-0.10148167183771375,-0.4606384449375711,-0.9298102762737203,-0.1513962023033052,-1.1694305940679075,0,C0,Loudness
Antidepresan,"Mert Demir, Mabel Matiz",0.06267611378273241,-0.3281490054245636,-1.521305807163793,-0.8394326566052043,-0.8455195347305153,-0.1513962023033052,1.7979526415615588,7,C7,Danceability / Loudness / Valence
El Rescate,"Grupo Marca Registrada, Junior H",0.7461149626525654,-0.29711161886124404,-1.0826385924722488,0.238673945833444,0.2207583457910265,-0.1513962023033052,0.5685449820906323,7,C7,Danceability / Loudness / Valence
Ferrari,"James Hype, Miggy Dela Rosa",1.1314581433983215,0.2988062031544913,-0.8003926808251034,-0.6354665426303249,-0.9171666650422394,-0.1513962023033052,0.811773116158621,7,C7,Danceability / Loudness / Valence
GATÚBELA,"KAROL G, Maldy",-0.46807958799915833,1.3416623916820285,0.9367432406767559,2.6377039530617874,0.13646760424782176,-0.1513962023033052,-0.7360422824558542,3,C3,Danceability / Speechiness / Valence
Levitating (feat. DaBaby),"Dua Lipa, DaBaby",0.07721736588634588,1.1368156403641194,0.6056801311564134,-0.5286271495958643,-0.9340248133508805,-0.1513962023033052,1.7979526415615588,7,C7,Danceability / Loudness / Valence
Pepas,Farruko,0.5134549289947499,0.770574478916949,0.5479245731092508,-0.781156624040953,-0.9382393504280407,-0.1513962023033052,-0.29380931142314703,1,C1,Danceability
Cookies N' Cream (feat. ANNA & Sfera Ebbasta),"Guè, AN, Sfera Ebbasta",-0.8679640208485288,0.11258188377457447,0.059752594377281684,1.2585045157078407,0.5874230715039679,-0.1513962023033052,0.3208945183123159,3,C3,Danceability / Speechiness / Valence
Gimme (feat. Koffee & Jessie Reyez),"Sam Smith, Koffee, Jessie Reyez",-0.068195155149788,-1.2158182611355026,-0.8949330288189706,-0.5286271495958643,-0.5505019393292981,-0.11988266330327149,1.0505789205162832,7,C7,Danceability / Loudness / Valence
Rumble,"Skrillex, Fred again.., Flowdan",0.8624449794814731,1.2050978908034224,-0.7467625197813096,-0.4800637891256549,-0.75279971903299,3.456904013200555,-1.987561590478416,6,C6,Acousticness / Instrumentalness
The Hills X Creepin X The Color Violet,LonelyEve,-0.11181891146062839,-0.694390166871734,-0.9220918924244816,-0.7131679193826598,-0.92559573919656,-0.1513962023033052,-1.4657266846598216,1,C1,Danceability
We Caa Done (feat. Drake),"Popcaan, Drake",-0.8970465250557557,0.7333296150409654,-0.3115331359259061,1.559597350623139,-0.7907305527274322,-0.1513962023033052,-0.12133845272039129,3,C3,Danceability / Speechiness / Valence
The Hills X Creepin X The Color Violet,LonelyEve,-2.474772378297815,-0.49575089286648866,-1.4126703527417492,-0.39264974027927807,-0.6727235145669452,-0.1513962023033052,-1.4259257172668778,0,C0,Loudness
i'm yours,Isabel LaRosa,-2.1330529538628986,0.39191836284445003,1.9051561224017177,-0.3732243960911943,-0.1121900833046328,-0.1513962023033052,0.5597003226699782,5,C5,Danceability / Loudness / Valence
Señorita,"Shawn Mendes, Camila Cabello",0.4916430508393297,-0.5826555752437835,-0.17195720397859662,-0.8297199845111625,-0.8075887010360732,-0.1513962023033052,1.0638459096472643,7,C7,Danceability / Loudness / Valence
Yonaguni,Bad Bunny,-0.34447894511844385,0.03809215602260747,0.32584070109456625,0.03470783185856444,0.19125658625090497,-0.1513962023033052,-0.3026539708438012,1,C1,Danceability
Bam Bam (feat. Ed Sheeran),"Camila Cabello, Ed Sheeran",0.4698311726839095,0.3422585443431387,-0.28471805540400924,-0.7228805914767017,-0.20490989900215817,-0.1513962023033052,1.9792681596849684,7,C7,Danceability / Loudness / Valence
I'll Be Waiting,Cian Ducrot,-1.326013462112352,-0.14192468604464611,0.4973884598179836,-0.7325932635707436,0.5242050153465642,-0.1513962023033052,0.15726831903021457,0,C0,Loudness
Very Few Friends,Saint Levant,0.6225143197718509,-1.0730462829442329,-0.9609393808728707,0.471778076090449,-0.289200640545363,-0.11988266330327149,0.21475860526446658,1,C1,Danceability
Desesperados,"Rauw Alejandro, Chencho Corleone",1.2914119165380695,0.32363611240514695,1.9064349954727617,-0.3537990519031105,0.5284195524237244,-0.13563943280328836,0.011331438589421027,5,C5,Danceability / Loudness / Valence
Tubarão Te Amo,"Dj LK da Escócia, Tchakabum, MC Ryan SP, mc jhenny, Mc RF",1.4368244375742043,0.621595023413015,0.7060647915717196,2.3657491344286146,0.28819093902559045,-0.13563943280328836,-0.13018311214104544,3,C3,Danceability / Speechiness / Valence
I'll Be Waiting,Cian Ducrot,-1.2896603318533184,0.05671458796059922,0.5190467940856696,-0.6937425751945762,0.49891779288360266,-0.1513962023033052,0.07324405453400011,0,C0,Loudness
Snow On The Beach (feat. La Del Rey),"Taylor Swift, La Del Rey",-0.20633705013411593,-2.0041678798438194,-2.726953081398311,-0.7423059356647854,1.936074936195246,-0.13563943280328836,-1.3949694092945883,4,C4,Acousticness
Tarot,"Bad Bunny, Jhayco",0.7533855887043721,0.26156133927850844,0.5424240437714258,-0.703455247288618,-0.8750212942706371,-0.1513962023033052,-0.3955228947606698,1,C1,Danceability
Those Eyes,New West,-0.6861983695533603,-1.8055286058385744,-0.8574606727050378,-0.8394326566052043,2.092012808050175,-0.1513962023033052,-1.1738529237782347,4,C4,Acousticness
Bejeweled,Taylor Swift,0.03359360957550548,-0.5143733248044804,1.904427302264456,-0.44121310074948733,-0.7106543482613875,-0.1513962023033052,-0.33361027881609073,5,C5,Danceability / Loudness / Valence
Vegas (From the Origil Motion Picture Soundtrack ELVIS),Doja Cat,0.7970093450152125,-0.2536592776725966,-0.6962264064900423,1.3653439087423014,-0.6432217550268235,-0.1513962023033052,1.0240449422543207,3,C3,Danceability / Speechiness / Valence
good 4 u,Olivia Rodrigo,-0.9333996553147893,0.13741179302523013,0.17354479505353645,0.384364027244072,0.4399142738033594,-0.1513962023033052,0.7940837973173127,7,C7,Danceability / Loudness / Valence
Assunto Delicado - Ao Vivo,"Guilherme & Benuto, Xand Avião",-0.8897758990039489,1.856883008633133,0.48604361805871954,1.9189662181026883,0.7180737208959356,-0.1513962023033052,0.440297420491147,3,C3,Danceability / Speechiness / Valence
Beijo de Glicose - Ao Vivo,"Diego & Victor Hugo, Jorge & Mateus",-0.9842940376774356,1.4161521194339957,0.6225255022535024,-0.13040759374014732,0.7517900175132174,-0.1513962023033052,0.3606954857052596,5,C5,Danceability / Loudness / Valence
Billie Jean,Michael Jackson,1.7494613578018938,-1.1475360106961996,1.9042794755385017,-0.5869031821601155,-0.9003085167335985,0.5419016556974364,1.6608604205414192,7,C7,Danceability / Loudness / Valence
Bohemian Rhapsody - Remastered 2011,Queen,-2.0167229370339914,-1.476532308267387,-1.505491785317546,-0.625753870536283,0.17018390086510374,-0.1513962023033052,-1.257877188274449,0,C0,Loudness
Chale,Eden Muñoz,-1.0206471679364693,-1.2778930342621417,-0.8526477095344409,-0.6937425751945762,0.6927864984329741,-0.1513962023033052,1.5635691669142235,7,C7,Danceability / Loudness / Valence
DÁKITI,"Bad Bunny, Jhayco",0.28806552138874114,-0.4274686424271863,-1.5505273692709884,-0.5869031821601155,0.7180737208959356,-0.1513962023033052,-1.6072412353902878,1,C1,Danceability
Dancing Queen,ABBA,-1.078812176350923,1.4161521194339957,-0.33181633785913583,-0.6937425751945762,0.5368486265780449,-0.13563943280328836,1.0859575581988998,7,C7,Danceability / Loudness / Valence
Después de la Playa,Bad Bunny,-0.9261290292629826,1.6209988707519047,0.8002613564819729,1.870402857632479,0.5284195524237244,-0.1513962023033052,0.43587509078081993,3,C3,Danceability / Speechiness / Valence
Don't Stop Believin',Journey,-1.3914490965786128,0.6588398872889984,-1.2112134657439084,-0.7617312798528693,-0.4367094382459716,-0.1513962023033052,0.024598427720402258,0,C0,Loudness
Don't Stop Me Now - Remastered 2011,Queen,-0.9624821595220154,1.4037371648086678,0.0937871196550739,0.5397667807487422,-0.769657867341631,-0.1513962023033052,0.4447197502014741,0,C0,Loudness
First Class,Jack Harlow,1.5313425762476918,-0.37160134661321104,-0.1214210906873294,-0.05270621698781238,-0.5041420314805355,-0.1513962023033052,-0.780265579559125,1,C1,Danceability
Gimme! Gimme! Gimme! (A Man After Midnight),ABBA,0.41893679032126235,-0.9364817820656267,-1.411639003490907,-0.7228805914767017,-0.8876649055021179,-0.009585276803153511,0.12188968134759795,1,C1,Danceability
I Gotta Feeling,Black Eyed Peas,0.375313034010422,0.770574478916949,-0.2840304892367811,-0.8491453286992462,-0.6052909213323814,-0.1513962023033052,0.44914207991180116,7,C7,Danceability / Loudness / Valence
I Wanna Dance with Somebody (Who Loves Me),Whitney Houston,0.12811174824899302,1.1306081630514555,-1.1259552610076209,-0.6743172310064924,-0.09954647207315205,-0.1513962023033052,1.585680815465859,7,C7,Danceability / Loudness / Valence
In Da Club,50 Cent,1.5095306980922716,0.4415781813457614,0.9614956226969683,2.44345051118095,0.10275130763053976,-0.1513962023033052,1.1876711415364225,3,C3,Danceability / Speechiness / Valence
JGL,"La Adictiva, Luis R Conriquez",0.07721736588634588,-0.34677143736255533,0.07969201322689733,0.03470783185856444,1.3460397453928121,-0.1513962023033052,2.019069127077912,7,C7,Danceability / Loudness / Valence
Kiss Me More (feat. SZA),"Doja Cat, SZA",0.5279961810983633,0.39191836284445003,0.7170658502473697,-0.8394326566052043,0.11960945593918075,-0.1513962023033052,1.2053604603777308,7,C7,Danceability / Loudness / Valence
La Boda Del Huitlacoche - Live,Carin Leon,-0.05365390304617452,1.4906418471859626,-0.8299580260159127,-0.3732243960911943,1.206960021846524,-0.1513962023033052,1.6962390582240359,7,C7,Danceability / Loudness / Valence
La Corriente,"Bad Bunny, Tony Dize",-0.20633705013411593,0.8947240251702273,1.9063799901793836,0.7825835830997889,-0.0068266563756265875,-0.1513962023033052,0.31204985889166176,5,C5,Danceability / Loudness / Valence
Média Boa - Ao Vivo,Felipe e Rodrigo,-0.11181891146062839,1.1306081630514555,0.6441838365211884,-0.470351117031613,0.6379975164298909,-0.1513962023033052,0.97982164515105,7,C7,Danceability / Loudness / Valence
Mr. Brightside,The Killers,-2.4675017522460085,1.6706586892532163,1.9057886832755677,-0.38293706818523615,-0.9677411099681624,-0.1513962023033052,-1.2048092317505241,0,C0,Loudness
Novinha do Onlyfans (Tchan Ran Tchan Tchan),Kadu Martins,0.5498080592537836,0.26156133927850844,0.8002613564819729,-0.6937425751945762,1.1690291881520818,-0.1513962023033052,2.019069127077912,7,C7,Danceability / Loudness / Valence
Pactos - Ao Vivo,"Matheus & Kauan, Jorge & Mateus",-0.9188584032111758,1.53409418837461,0.8844882119674182,-0.625753870536283,1.4809049318619396,-0.1513962023033052,-0.1567170904030079,5,C5,Danceability / Loudness / Valence
Party,"Bad Bunny, Rauw Alejandro",1.0005868744658002,0.9754212302348582,0.054939631206684804,-0.23724698677460804,-0.908737590887919,-0.13563943280328836,-0.16556174982366206,1,C1,Danceability
All I Want for Christmas Is You,Mariah Carey,-2.5838317690749157,-0.09226486754333478,-0.6580664842088814,-0.7423059356647854,-0.2807715663910425,-0.1513962023033052,-0.700663644773238,0,C0,Loudness
B.O.T.A. (Baddest Of Them All) - Edit,"Eliza Rose, Interplanetary Criminal",0.32441865164777484,1.6396213026898965,-0.7013831527442533,-0.6451792147243668,-0.2807715663910425,9.066313955206555,0.8383070944205835,6,C6,Acousticness / Instrumentalness
Belly Dancer,"Imanbek, BYOR",1.116916891294708,0.9630062756095303,0.19417178007038022,0.238673945833444,-0.7275124965700285,-0.1513962023033052,-0.3822559056296886,1,C1,Danceability
BILLIE EILISH.,Armani White,1.5168013241440783,-0.8247471904376762,-0.3775394879798062,1.3847692529303852,-0.4872838831718945,-0.1513962023033052,1.1346031850124976,3,C3,Danceability / Speechiness / Valence
BREAK MY SOUL,Beyoncé,0.011781731420085276,1.5216792337492822,0.17526371047160677,-0.3343737077150267,-0.7275124965700285,-0.1513962023033052,1.5724138263348777,7,C7,Danceability / Loudness / Valence
Crazy In Love (feat. Jay-Z),"Beyoncé, JAY-Z",-0.1990664240823092,0.7209146604156376,-0.35553737062850616,0.9282736645104169,-0.9635265728910022,-0.1513962023033052,0.8515740835515647,7,C7,Danceability / Loudness / Valence
Dance Monkey,Tones And I,0.9642337442067666,-0.3405639600498914,-0.29296884941074675,-0.1983962983984405,1.936074936195246,-0.1513962023033052,0.024598427720402258,7,C7,Danceability / Loudness / Valence
Do It To It,"ACRAZE, Cherish",1.1823525257609686,1.0188735714235055,-0.9327491680165175,-0.24695965886864993,-0.8834503684249576,0.6994693506976051,0.5685449820906323,7,C7,Danceability / Loudness / Valence
Freed From Desire,Gala,0.1717355045598334,0.7333296150409654,-0.6824750831454799,-0.7131679193826598,0.6674992759700126,0.1637391876970319,0.7012148734004445,7,C7,Danceability / Loudness / Valence
Happy New Year,ABBA,-1.3187428360605453,-1.6565491503346403,-1.2500609541922976,-0.8297199845111625,2.4544629966859564,-0.1513962023033052,-1.142896615805945,4,C4,Acousticness
Hey Ya!,Outkast,0.25898301718151423,2.0617297599510422,1.1302931167514731,-0.470351117031613,-0.5378583280978175,-0.13563943280328836,2.019069127077912,7,C7,Danceability / Loudness / Valence
Just Dance,"Lady Gaga, Colby O'Donis",0.9496924921031531,0.6029725914750232,0.34646768611141004,-0.8102946403230786,-0.8623776830391564,-0.1513962023033052,1.046156590805956,7,C7,Danceability / Loudness / Valence
Last Christmas,Wham!,0.3171480255959681,-1.0171789871302577,-2.380075950031722,-0.8297199845111625,-0.17540813946203643,-0.1513962023033052,1.9394671922920248,7,C7,Danceability / Loudness / Valence
Leave The Door Open,"Bruno Mars, Anderson .Paak, Silk Sonic",-0.7661752561232344,-0.16054711798263785,-0.8303018090995269,-0.8005819682290368,-0.20490989900215817,-0.1513962023033052,0.9311760183374521,7,C7,Danceability / Loudness / Valence
Memories (feat. Kid Cudi),David Guetta,-1.0497296721436962,1.7265259850671915,0.5534251024470758,1.404194597118469,-0.9635265728910022,-0.1513962023033052,-0.6033723911460422,3,C3,Danceability / Speechiness / Valence
Memories (feat. Kid Cudi),"David Guetta, Kid Cudi",-1.0497296721436962,1.7265259850671915,0.5534251024470758,1.404194597118469,-0.9635265728910022,-0.1513962023033052,-0.6033723911460422,3,C3,Danceability / Speechiness / Valence
MONTERO (Call Me By Your me),Lil Nas X,-0.7152808737605872,-0.8619920543136598,-0.40435456850170304,1.0254003854508358,0.26290371656262895,-0.1513962023033052,0.8913750509445084,7,C7,Danceability / Loudness / Valence
Promiscuous,"Nelly Furtado, Timbaland",0.8479037273778597,2.0368998507003866,-0.1888025750756857,-0.6160411984422413,-0.7317270336471887,-0.1513962023033052,1.590103145176186,7,C7,Danceability / Loudness / Valence
September,"Earth, Wind & Fire",-0.05365390304617452,1.378907255558012,0.25089598886670056,-0.8102946403230786,-0.4198512899373306,-0.07261235480322092,2.076559413312164,7,C7,Danceability / Loudness / Valence
The Motto,"Tiësto, Ava Max",0.45528992058029605,0.7519520469789572,0.31690234092060066,-0.6840299031005344,-0.8455195347305153,-0.1513962023033052,-0.19651805779595136,1,C1,Danceability
Toxic,Britney Spears,0.6007024416164307,1.2175128454287503,0.5620196795374274,-0.00414285651760296,-0.8665922201163166,0.2425230351971162,1.8377536089545023,7,C7,Danceability / Loudness / Valence
Snowman,Sia,0.17900613061164014,-0.8061247584996845,-0.2434640853703217,-0.7908692961349949,1.0636657612230755,-0.1513962023033052,-0.8067995578210875,1,C1,Danceability
Bebe Dame,"Fuerza Regida, Grupo Frontera",-1.1224359326617637,-0.2474518003599327,0.31552720858614436,-0.6646045589124505,0.27554732779410973,-0.1513962023033052,1.0815352284885726,7,C7,Danceability / Loudness / Valence
Feliz navidad,José Feliciano,-1.2896603318533184,1.0933632991754718,-1.4071698234039243,-0.6743172310064924,0.7391464062817368,-0.1513962023033052,2.027913786498566,7,C7,Danceability / Loudness / Valence
It's Beginning to Look a Lot like Christmas,Michael Bublé,-2.6201848993339496,-2.600085701859555,-1.9682238158620746,-0.781156624040953,2.736836980855693,-0.1513962023033052,-0.6785519962216026,4,C4,Acousticness
It's the Most Wonderful Time of the Year,Andy Williams,-3.3254356263592024,-0.7192200761223897,-2.0995489538026466,-0.7131679193826598,2.6989061471612508,-0.1513962023033052,0.6216129386145571,4,C4,Acousticness
Jingle Bell Rock,Bobby Helms,0.45528992058029605,-1.352382762014109,-1.0018495678229442,-0.7617312798528693,1.7379916935687147,-0.1513962023033052,1.3159187031359079,7,C7,Danceability / Loudness / Valence
Rockin' Around The Christmas Tree,Brenda Lee,-0.7443633779678143,-1.0544238510062411,-1.1001715297365662,-0.625753870536283,1.6157701183310675,-0.1513962023033052,1.7227730364859983,4,C4,Acousticness
Santa Tell Me,Ariana Grande,-1.2096834452834444,-0.12950973141931826,-0.6240319589310892,0.015282487670480809,-0.7654433302644708,-0.1513962023033052,0.3651178154155867,0,C0,Loudness
A Holly Jolly Christmas,Burl Ives,-0.06092452909798125,-1.6565491503346403,-2.5808452708623344,-0.8200073124171205,1.4682613206304589,-0.1513962023033052,1.6785497393827276,4,C4,Acousticness
Blue Christmas,Elvis Presley,-1.645921008391848,-2.308334268164351,-3.8201832872910306,-0.6937425751945762,2.8211277223988978,-0.13563943280328836,0.31647218860198884,4,C4,Acousticness
Christmas (Baby Please Come Home),Darlene Love,-2.66380865564479,0.7271221377283015,-0.5490872467032235,-0.5966158542541574,0.6927864984329741,-0.1513962023033052,-0.6564403476699672,0,C0,Loudness
Christmas (Baby Please Come Home),Mariah Carey,-0.947940907418402,0.8698941159195716,-0.6515346056202141,-0.8005819682290368,-0.8792358313477974,-0.1513962023033052,0.864841072682546,7,C7,Danceability / Loudness / Valence
Christmas Lights,Coldplay,-2.7365149161628572,-1.3896276258900924,-1.236653413931349,-0.8200073124171205,-0.4198512899373306,-0.13563943280328836,-1.2003869020401972,0,C0,Loudness
Deck The Hall,Nat King Cole,-0.05365390304617452,-1.2716855569494778,-1.7096989369842994,-0.6354665426303249,2.155230864207579,-0.1513962023033052,2.0146467973675852,4,C4,Acousticness
Deck The Halls,Nat King Cole,-0.05365390304617452,-1.2716855569494778,-1.7096989369842994,-0.6354665426303249,2.155230864207579,-0.1513962023033052,2.0146467973675852,4,C4,Acousticness
Do They Know It's Christmas? - 1984 Version,Band Aid,-0.6789277435015536,0.00705476945928789,-0.4758614498934281,-0.7617312798528693,-0.2807715663910425,-0.1513962023033052,-0.705085974483565,0,C0,Loudness
Driving Home for Christmas - 2019 Remaster,Chris Rea,-1.2969309579051251,-0.3653938693005471,-1.8269289684966947,-0.7423059356647854,0.5242050153465642,-0.1513962023033052,1.5812584857555319,7,C7,Danceability / Loudness / Valence
Happy Xmas (War Is Over) - Remastered 2010,"John Lennon, Yoko Ono",-2.692891159852017,-0.01156766247870386,-1.538151178260882,-0.8005819682290368,0.20811473455954596,-0.1513962023033052,-0.4176345433123052,0,C0,Loudness
Have Yourself A Merry Little Christmas - Remastered 1999,Frank Sitra,-3.1218580969086136,-3.1339287507486513,-3.3299486100573774,-0.781156624040953,2.875916704401981,-0.1513962023033052,-0.9748480868135164,4,C4,Acousticness
Holly Jolly Christmas,Michael Bublé,-0.32266706696302366,-1.0978761921948883,-0.9485631898627644,-0.6937425751945762,2.673618924698289,-0.1513962023033052,0.8427294241309106,4,C4,Acousticness
It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),"Perry Como, The Fontane Sisters, Mitchell Ayres & His Orchestra",0.23717113902609402,-2.2710894042883676,1.9033753260285968,-0.5286271495958643,2.2310925315964636,-0.1513962023033052,0.926753688627125,5,C5,Danceability / Loudness / Valence
It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),"Perry Como, The Fontane Sisters",0.23717113902609402,-2.2710894042883676,1.9033753260285968,-0.5286271495958643,2.2310925315964636,-0.1513962023033052,0.926753688627125,5,C5,Danceability / Loudness / Valence
Jingle Bell Rock - Daryl's Version,Daryl Hall & John Oates,-0.18452517197869572,1.236135277366742,0.6727178324611556,-0.8102946403230786,1.6115555812539073,-0.1513962023033052,1.4662779132870278,7,C7,Danceability / Loudness / Valence
Jingle Bells - Remastered 1999,Frank Sitra,-1.3042015839569319,-1.880018333590541,-2.6025036051300203,-0.625753870536283,2.092012808050175,-0.1513962023033052,1.957156511133333,4,C4,Acousticness
Let It Snow! Let It Snow! Let It Snow!,Dean Martin,-1.7477097731171423,-2.4945585875442684,-2.9101894649646067,-0.7714439519469112,2.8717021673248206,-0.1513962023033052,0.8515740835515647,4,C4,Acousticness
Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),"Frank Sinatra, B. Swanson Quartet",-0.28631393670399,-2.376616518603654,-2.677104534274272,-0.5286271495958643,2.8337713336303785,-0.1513962023033052,1.4485885944457195,4,C4,Acousticness
Little Saint Nick - 1991 Remix,The Beach Boys,-0.6498452392943267,-0.5516181886804639,-1.301972199818021,-0.7908692961349949,-0.5167856427120162,-0.1513962023033052,2.0456031053398744,7,C7,Danceability / Loudness / Valence
